leaf_name,iucn_status,domain,kingdom,phylum,N,EDGE2_mean,min,2.5pct,median,97.5pct,max,ED2_mean,min,2.5pct,median,97.5pct,max,p_ext_mean,min,2.5pct,median,97.5pct,max
Xenoperdix_udzungwensis_ott54195,EN,no_domain,no_kingdom,no_phylum,1000,8.729501,6.046135,6.128470,8.533663,11.948453,12.152633,17.648000,17.648000,17.648000,17.648000,17.648000,17.648000,0.494645,0.342596,0.347261,0.483548,0.677043,0.688612
Ixobrychus_dubius_ott3596763,No status,no_domain,no_kingdom,no_phylum,1000,8.688329,0.054634,0.625724,5.634381,23.586941,23.586944,23.589300,23.589300,23.589300,23.589300,23.589302,23.589303,0.368317,0.002316,0.026526,0.238853,0.999900,0.999900
Gymnogyps_californianus_ott316992,CR,no_domain,no_kingdom,no_phylum,1000,8.671077,6.553403,6.699597,9.157823,9.654441,9.727526,9.527958,9.384869,9.395049,9.525698,9.689838,9.743905,0.910109,0.689342,0.702073,0.960332,0.999900,0.999900
Nesofregetta_fuliginosa_ott981205,EN,no_domain,no_kingdom,no_phylum,1000,8.657913,5.992902,6.124907,8.420156,11.782434,12.064130,17.506489,17.483605,17.485480,17.506244,17.533208,17.544753,0.494555,0.342596,0.349950,0.480900,0.672731,0.689099
Heteroglaux_blewitti_ott4131266,EN,no_domain,no_kingdom,no_phylum,1000,8.644329,5.898092,6.011368,8.490722,11.729273,11.846299,17.190505,17.190300,17.190306,17.190441,17.191006,17.191292,0.502855,0.343098,0.349693,0.493921,0.682318,0.689099
Claravis_geoffroyi_ott3596632,No status,no_domain,no_kingdom,no_phylum,1000,8.635466,0.062714,0.554146,5.008201,26.131030,28.271087,23.930400,21.437328,21.540475,23.091051,28.273914,28.273914,0.359910,0.002790,0.023870,0.210992,0.999900,0.999900
Columbina_cyanopis_ott3596516,CR,no_domain,no_kingdom,no_phylum,1000,8.582724,6.532082,6.609942,9.079035,9.484148,9.487782,9.474323,9.466634,9.466889,9.473259,9.486504,9.489771,0.905892,0.689585,0.697655,0.957935,0.999900,0.999900
Aerodramus_inquietus_ott3595839,No status,no_domain,no_kingdom,no_phylum,1000,8.401711,0.044029,0.496479,5.369201,29.046802,33.098835,22.959839,16.595838,16.869219,20.607089,33.102145,33.102145,0.363589,0.002587,0.023180,0.246234,0.999900,0.999900
Anthreptes_aurantius_ott3597608,No status,no_domain,no_kingdom,no_phylum,1000,8.289790,0.040447,0.479933,5.241943,21.970303,21.970303,21.972500,21.972500,21.972500,21.972500,21.972500,21.972500,0.377280,0.001841,0.021842,0.238568,0.999900,0.999900
Ducula_nicobarica_ott3596542,No status,no_domain,no_kingdom,no_phylum,1000,8.240280,0.045471,0.346064,5.246448,23.819918,23.819918,23.822300,23.822300,23.822300,23.822300,23.822300,23.822300,0.345906,0.001909,0.014527,0.220233,0.999900,0.999900
Eurostopodus_nigripennis_ott6150925,No status,no_domain,no_kingdom,no_phylum,1000,8.081758,0.050178,0.377013,5.172661,23.010700,23.010728,23.013002,23.013000,23.013000,23.013001,23.013014,23.013046,0.351182,0.002180,0.016383,0.224771,0.999900,0.999900
Nipponia_nippon_ott946418,EN,no_domain,no_kingdom,no_phylum,1000,8.035546,5.570372,5.629763,7.837729,11.016132,11.204263,16.259300,16.259300,16.259300,16.259300,16.259300,16.259300,0.494212,0.342596,0.346249,0.482046,0.677528,0.689099
Pterodroma_atrata_ott3595612,EN,no_domain,no_kingdom,no_phylum,1000,7.974203,4.896892,5.345429,7.883061,11.148208,11.459839,15.897499,14.057656,14.178001,16.435925,16.641928,16.641928,0.501483,0.342596,0.347904,0.496092,0.681860,0.688856
Eriocnemis_godini_ott3600577,CR,no_domain,no_kingdom,no_phylum,1000,7.861224,3.019324,3.560378,6.406981,17.170303,20.377759,8.575445,4.080385,4.251240,7.035245,17.871395,20.379797,0.916472,0.689585,0.702827,0.987845,0.999900,0.999900
Eutrichomyias_rowleyi_ott3599774,CR,no_domain,no_kingdom,no_phylum,1000,7.850751,5.700312,5.898377,8.240850,9.438371,9.816426,8.649381,8.213572,8.234330,8.485815,9.619936,9.828672,0.907716,0.689342,0.699624,0.965785,0.999900,0.999900
Gymnomyza_aubryana_ott3598740,CR,no_domain,no_kingdom,no_phylum,1000,7.839646,5.946817,6.052015,8.290509,8.669332,8.680953,8.640456,8.619263,8.620355,8.637366,8.674521,8.681821,0.907316,0.689342,0.700351,0.959852,0.999900,0.999900
Glaucidium_castanotum_ott3595688,No status,no_domain,no_kingdom,no_phylum,1000,7.815401,0.075755,0.372712,4.714283,21.867413,21.867413,21.869600,21.869600,21.869600,21.869600,21.869600,21.869600,0.357364,0.003464,0.017042,0.215563,0.999900,0.999900
Kurochkinegramma_hypogrammicum_ott28222,No status,no_domain,no_kingdom,no_phylum,1000,7.799463,0.061789,0.299837,4.921902,20.646935,20.646935,20.649000,20.649000,20.649000,20.649000,20.649000,20.649000,0.377716,0.002992,0.014521,0.238360,0.999900,0.999900
Ciccaba_albitarsis_ott3595672,No status,no_domain,no_kingdom,no_phylum,1000,7.765497,0.052230,0.338230,4.907910,20.730327,20.730327,20.732400,20.732400,20.732400,20.732400,20.732400,20.732400,0.374559,0.002519,0.016314,0.236727,0.999900,0.999900
Necropsar_rodericanus_ott3598608,No status,no_domain,no_kingdom,no_phylum,1000,7.748259,0.047412,0.446050,5.149722,20.468853,20.468853,20.470900,20.470900,20.470900,20.470900,20.470900,20.470900,0.378501,0.002316,0.021789,0.251563,0.999900,0.999900
Porphyrio_hochstetteri_ott73578,EN,no_domain,no_kingdom,no_phylum,1000,7.736420,5.425112,5.511089,7.496150,10.676122,10.912093,15.835346,15.835300,15.835300,15.835301,15.835686,15.848939,0.488554,0.342596,0.348025,0.473382,0.674198,0.689099
Phaeornis_palmeri_ott3598823,CR,no_domain,no_kingdom,no_phylum,1000,7.704618,5.846848,5.938181,8.131608,8.477942,8.477942,8.478790,8.478790,8.478790,8.478790,8.478790,8.478790,0.908693,0.689585,0.700357,0.959053,0.999900,0.999900
Amaurornis_marginalis_ott7659895,No status,no_domain,no_kingdom,no_phylum,1000,7.701343,0.041405,0.345506,5.249079,20.944006,20.944008,20.946100,20.946100,20.946100,20.946100,20.946101,20.946104,0.367674,0.001977,0.016495,0.250599,0.999900,0.999900
Myadestes_lanaiensis_ott3598822,CR,no_domain,no_kingdom,no_phylum,1000,7.689877,5.831033,5.936729,8.178779,8.455009,8.455009,8.455855,8.455855,8.455855,8.455855,8.455855,8.455855,0.909414,0.689585,0.702085,0.967233,0.999900,0.999900
Pseudobulweria_becki_ott212092,CR,no_domain,no_kingdom,no_phylum,1000,7.639816,5.308368,5.796300,7.857702,9.049926,9.227955,8.364949,7.629568,7.704204,8.352393,9.128557,9.228878,0.913247,0.689342,0.703810,0.977414,0.999900,0.999900
Oreophasis_derbianus_ott488145,EN,no_domain,no_kingdom,no_phylum,1000,7.598332,5.241443,5.326560,7.429115,10.357866,10.523792,15.288000,15.288000,15.288000,15.288000,15.288000,15.288000,0.497013,0.342847,0.348414,0.485944,0.677516,0.688369
Pelagodroma_marina_ott904490,EN,no_domain,no_kingdom,no_phylum,1000,7.581971,5.205924,5.323303,7.507450,10.228185,10.548096,15.223683,15.077615,15.090273,15.229842,15.333822,15.358821,0.498015,0.342721,0.350717,0.494192,0.672969,0.689099
Treron_aromaticus_ott3596639,No status,no_domain,no_kingdom,no_phylum,1000,7.574098,0.033074,0.472629,4.898592,25.762953,29.358816,19.984002,14.712616,14.924741,18.101003,29.361752,29.361752,0.379251,0.001909,0.023355,0.247349,0.999900,0.999900
Bucorvus_abyssinicus_ott991309,VU,no_domain,no_kingdom,no_phylum,1000,7.569435,3.857375,4.269695,7.309462,13.321951,15.149678,30.943510,22.469242,22.849995,28.104925,44.757162,44.757162,0.244407,0.170221,0.172932,0.240381,0.335423,0.342471
Ixos_sumatranus_ott6520749,No status,no_domain,no_kingdom,no_phylum,1000,7.543497,0.048243,0.297275,4.598981,20.827717,20.827717,20.829800,20.829800,20.829800,20.829800,20.829800,20.829800,0.362149,0.002316,0.014272,0.220789,0.999900,0.999900
Geotrygon_veraguensis_ott642132,No status,no_domain,no_kingdom,no_phylum,1000,7.486016,0.057593,0.333326,4.769272,19.689938,19.732641,19.684653,19.671513,19.671884,19.678616,19.726389,19.734615,0.380291,0.002925,0.016931,0.242302,0.999900,0.999900
Lipaugus_weberi_ott3598416,CR,no_domain,no_kingdom,no_phylum,1000,7.482487,5.644792,5.755741,7.959980,8.208608,8.230220,8.194042,8.177856,8.178753,8.193509,8.213965,8.231043,0.913162,0.689342,0.702579,0.971424,0.999900,0.999900
Dupetor_flavicollis_ott928976,No status,no_domain,no_kingdom,no_phylum,1000,7.465031,0.036254,0.392822,4.905405,19.691949,19.707161,19.685351,19.662820,19.664402,19.685903,19.708272,19.713050,0.379214,0.001841,0.019952,0.249424,0.999900,0.999900
Psilopogon_cyanotis_ott6520854,No status,no_domain,no_kingdom,no_phylum,1000,7.405346,0.049075,0.352128,5.027088,20.015798,20.015798,20.017800,20.017800,20.017800,20.017800,20.017800,20.017800,0.369938,0.002452,0.017591,0.251131,0.999900,0.999900
Grallaria_alvarezi_ott6520356,No status,no_domain,no_kingdom,no_phylum,1000,7.394577,0.065338,0.456447,4.825510,20.890911,20.890911,20.893000,20.893000,20.893000,20.893000,20.893000,20.893000,0.353926,0.003127,0.021847,0.230963,0.999900,0.999900
Ciconia_microscelis_ott6520876,No status,no_domain,no_kingdom,no_phylum,1000,7.325855,0.038692,0.253531,4.502476,21.016963,21.017095,21.019059,21.019000,21.019001,21.019040,21.019214,21.019319,0.348534,0.001841,0.012062,0.214209,0.999900,0.999900
Grallaria_sinaensis_ott6520354,No status,no_domain,no_kingdom,no_phylum,1000,7.313026,0.037128,0.355876,4.804399,20.167883,20.167883,20.169900,20.169900,20.169900,20.169900,20.169900,20.169900,0.362571,0.001841,0.017644,0.238196,0.999900,0.999900
Treron_affinis_ott3596653,No status,no_domain,no_kingdom,no_phylum,1000,7.308477,0.039323,0.354105,4.689932,25.886389,29.358816,20.249623,14.709624,15.024488,18.313078,29.361752,29.361752,0.361159,0.002113,0.016561,0.232904,0.999900,0.999900
Ceuthmochares_australis_ott3603292,No status,no_domain,no_kingdom,no_phylum,1000,7.262202,0.039114,0.386049,4.568819,21.164725,21.578866,20.806046,19.779944,19.860614,20.853629,21.556361,21.584914,0.349122,0.001909,0.019206,0.218906,0.999900,0.999900
Psilopogon_auricularis_ott6520295,No status,no_domain,no_kingdom,no_phylum,1000,7.258426,0.047317,0.333173,4.602228,20.428130,20.428130,20.430173,20.430173,20.430173,20.430173,20.430173,20.430173,0.355280,0.002316,0.016308,0.225266,0.999900,0.999900
Hydrobates_homochroa_ott1021954,No status,no_domain,no_kingdom,no_phylum,1000,7.217086,0.075293,0.430989,4.862167,19.813948,19.853208,19.823057,19.814600,19.814601,19.814871,19.876746,22.132025,0.364121,0.003800,0.021749,0.245381,0.999900,0.999900
Gallicolumba_xanthonura_ott538011,No status,no_domain,no_kingdom,no_phylum,1000,7.139074,0.037320,0.358161,4.815222,19.550105,19.550142,19.552065,19.552060,19.552060,19.552060,19.552083,19.553571,0.365131,0.001909,0.018318,0.246277,0.999900,0.999900
Alcedo_euryzona_ott838173,CR,no_domain,no_kingdom,no_phylum,1000,7.123553,5.417830,5.521890,7.585967,7.844786,7.844787,7.845570,7.845570,7.845570,7.845570,7.845571,7.845572,0.907971,0.690559,0.703823,0.966911,0.999900,0.999900
Notiomystis_cincta_ott1097188,VU,no_domain,no_kingdom,no_phylum,1000,7.049213,4.910748,4.987650,6.931647,9.676943,9.912130,28.894612,28.849110,28.849325,28.865862,29.135042,29.345934,0.243964,0.170169,0.172879,0.239760,0.334683,0.342220
Gallirallus_pacificus_ott3599908,No status,no_domain,no_kingdom,no_phylum,1000,7.016057,0.036223,0.321953,4.199343,26.245656,44.697421,19.210189,12.160965,12.372147,16.451137,39.918904,44.701891,0.362023,0.001977,0.015750,0.237097,0.999900,0.999900
Fregetta_lineata_ott6520877,No status,no_domain,no_kingdom,no_phylum,1000,6.980663,0.073813,0.396908,4.369044,19.428523,19.441415,19.428081,19.425036,19.425083,19.426587,19.439954,19.451321,0.359304,0.003800,0.020419,0.224886,0.999900,0.999900
Trogon_cupreicauda_ott6520861,No status,no_domain,no_kingdom,no_phylum,1000,6.971579,0.042753,0.273719,4.412510,19.605839,19.605839,19.607800,19.607800,19.607800,19.607800,19.607800,19.607800,0.355551,0.002180,0.013960,0.225039,0.999900,0.999900
Otis_tarda_ott458651,EN,no_domain,no_kingdom,no_phylum,1000,6.956749,4.587394,4.761330,6.915513,9.382027,10.049143,13.878075,13.288878,13.315104,13.672175,15.150995,15.477220,0.501340,0.342847,0.349943,0.493560,0.670376,0.688856
Upupa_antaios_ott3600735,No status,no_domain,no_kingdom,no_phylum,1000,6.951955,0.047407,0.346376,4.449158,19.323338,20.440389,19.340375,19.042397,19.046937,19.199584,20.293411,20.523088,0.359790,0.002384,0.017478,0.228421,0.999900,0.999900
Atlantisia_elpenor_ott7659899,No status,no_domain,no_kingdom,no_phylum,1000,6.950524,0.064351,0.266977,4.154542,27.036511,44.697421,19.368080,12.144147,12.437803,16.546391,39.878445,44.701891,0.356611,0.003329,0.016302,0.215635,0.999900,0.999900
Aerodramus_papuensis_ott543182,No status,no_domain,no_kingdom,no_phylum,1000,6.928811,0.050924,0.290703,4.355026,19.683131,19.683131,19.685100,19.685100,19.685100,19.685100,19.685100,19.685100,0.351983,0.002587,0.014768,0.221235,0.999900,0.999900
Streptopelia_xanthocycla_ott6520635,No status,no_domain,no_kingdom,no_phylum,1000,6.922927,0.035581,0.423335,4.176424,19.327267,19.327267,19.329200,19.329200,19.329200,19.329200,19.329200,19.329200,0.358159,0.001841,0.021901,0.216068,0.999900,0.999900
Ptilinopus_dohertyi_ott3596570,VU,no_domain,no_kingdom,no_phylum,1000,6.916859,3.644896,4.042826,6.595322,12.464948,14.250711,28.292260,20.890885,21.201442,25.528462,41.702915,41.702915,0.244282,0.170169,0.172722,0.238402,0.336888,0.342471
Eriocnemis_mirabilis_ott3600579,EN,no_domain,no_kingdom,no_phylum,1000,6.887765,2.899379,3.410120,6.141396,14.359373,17.845331,13.670730,8.145376,8.385935,11.677065,24.419204,25.951526,0.503836,0.342596,0.352776,0.497909,0.679430,0.689099
Hylonympha_macrocerca_ott3600615,EN,no_domain,no_kingdom,no_phylum,1000,6.880639,4.565947,4.869068,6.749107,9.470132,9.893379,13.948324,13.276490,13.321847,13.970909,14.463268,14.485056,0.493338,0.342847,0.349047,0.485322,0.674705,0.687641
Otus_mendeni_ott6520868,No status,no_domain,no_kingdom,no_phylum,1000,6.848851,0.045625,0.380714,4.273768,19.137586,19.137586,19.139500,19.139500,19.139500,19.139500,19.139500,19.139500,0.357839,0.002384,0.019892,0.223296,0.999900,0.999900
Ptilinopus_magnificus_ott308571,No status,no_domain,no_kingdom,no_phylum,1000,6.841718,0.036605,0.394166,4.198455,21.903543,24.588554,18.842111,15.653241,15.801562,17.546857,24.591013,24.591013,0.361997,0.001841,0.021725,0.223899,0.999900,0.999900
Treron_pembaensis_ott3596643,VU,no_domain,no_kingdom,no_phylum,1000,6.811236,4.762542,4.838383,6.656990,9.390635,9.570154,27.995610,27.995610,27.995610,27.995610,27.995610,27.995610,0.243297,0.170117,0.172826,0.237787,0.335432,0.341845
Phalaropus_tricolor_ott214789,No status,no_domain,no_kingdom,no_phylum,1000,6.797151,0.040592,0.326148,4.401063,19.204220,19.214951,19.203735,19.196327,19.196672,19.202417,19.215876,19.218515,0.353944,0.002113,0.016986,0.229238,0.999900,0.999900
Turnix_nanus_ott3600480,No status,no_domain,no_kingdom,no_phylum,1000,6.791633,0.039869,0.380882,4.318861,19.527564,20.470479,18.975856,17.853268,17.897840,18.886787,20.393330,20.482076,0.357632,0.002045,0.020337,0.225571,0.999900,0.999900
Ptilinopus_bernsteinii_ott3596577,No status,no_domain,no_kingdom,no_phylum,1000,6.791158,0.059361,0.330287,4.096573,22.069191,24.588554,18.871126,15.641706,15.819999,17.632836,24.591013,24.591013,0.358762,0.003127,0.019669,0.214310,0.999900,0.999900
Chloropsis_moluccensis_ott6520653,No status,no_domain,no_kingdom,no_phylum,1000,6.777375,0.049166,0.472700,4.626941,18.059394,18.059394,18.061200,18.061200,18.061200,18.061200,18.061200,18.061200,0.375245,0.002722,0.026172,0.256181,0.999900,0.999900
Trogon_ramonianus_ott3600778,No status,no_domain,no_kingdom,no_phylum,1000,6.777208,0.042000,0.423734,4.684109,18.132387,18.132387,18.134200,18.134200,18.134200,18.134200,18.134200,18.134200,0.373725,0.002316,0.023367,0.258302,0.999900,0.999900
Xenoglaux_loweryi_ott3595776,VU,no_domain,no_kingdom,no_phylum,1000,6.768622,4.627694,4.753275,6.644647,9.191562,9.389884,27.348988,27.084815,27.104017,27.362985,27.554313,27.575002,0.247494,0.170530,0.173831,0.243391,0.336390,0.341845
Cacatua_haematuropygia_ott579823,CR,no_domain,no_kingdom,no_phylum,1000,6.709033,5.045447,5.135096,7.185888,7.315910,7.315911,7.316640,7.316640,7.316640,7.316640,7.316642,7.316643,0.916955,0.689585,0.701838,0.982129,0.999900,0.999900
Berenicornis_comatus_ott159830,EN,no_domain,no_kingdom,no_phylum,1000,6.686173,4.594032,4.667464,6.561569,9.082673,9.205042,13.395263,13.387763,13.389087,13.394610,13.404949,13.413357,0.499147,0.342847,0.348414,0.489962,0.678247,0.686913
Collocalia_neglecta_ott7658712,No status,no_domain,no_kingdom,no_phylum,1000,6.673202,0.037885,0.323848,4.185899,18.526747,18.526790,18.528601,18.528600,18.528600,18.528600,18.528607,18.528677,0.360157,0.002045,0.017478,0.225916,0.999900,0.999900
Phoeniculus_castaneiceps_ott3600730,No status,no_domain,no_kingdom,no_phylum,1000,6.649610,0.037130,0.382669,4.243880,18.158684,18.166331,18.160341,18.158324,18.158366,18.159724,18.165296,18.168820,0.366161,0.002045,0.021071,0.233702,0.999900,0.999900
Geotrygon_linearis_ott3596619,No status,no_domain,no_kingdom,no_phylum,1000,6.597241,0.044769,0.415750,4.147324,17.768748,17.768748,17.770525,17.770525,17.770525,17.770525,17.770525,17.770525,0.371246,0.002519,0.023395,0.233382,0.999900,0.999900
Podiceps_gallardoi_ott799136,CR,no_domain,no_kingdom,no_phylum,1000,6.584010,5.012141,5.084572,6.973978,7.318607,7.395202,7.263361,7.242872,7.243333,7.253614,7.329405,7.395942,0.906477,0.689585,0.700857,0.959692,0.999900,0.999900
Columba_thomensis_ott3596505,EN,no_domain,no_kingdom,no_phylum,1000,6.557911,4.489002,4.587012,6.475329,8.895566,9.002799,13.064600,13.064600,13.064600,13.064600,13.064600,13.064600,0.501960,0.343600,0.351102,0.495639,0.680891,0.689099
Phodilus_assimilis_ott3595785,No status,no_domain,no_kingdom,no_phylum,1000,6.546465,0.044223,0.290258,4.177409,18.788289,19.014183,18.335395,17.446538,17.503861,18.377767,19.016085,19.036716,0.357054,0.002384,0.016007,0.227299,0.999900,0.999900
Oceanites_pincoyae_ott6155057,No status,no_domain,no_kingdom,no_phylum,1000,6.522141,0.058692,0.340946,4.322464,21.295052,25.599973,17.511491,12.826336,13.094845,15.808628,25.602524,25.602633,0.373807,0.004536,0.020305,0.256272,0.999900,0.999900
Zavattariornis_stresemanni_ott894604,EN,no_domain,no_kingdom,no_phylum,1000,6.507896,4.525900,4.594348,6.440805,8.903252,9.103477,13.210639,13.210600,13.210600,13.210611,13.210855,13.211421,0.492625,0.342596,0.347777,0.487548,0.673947,0.689099
Charadrius_obscurus_ott3596992,CR,no_domain,no_kingdom,no_phylum,1000,6.505314,4.906668,4.962335,7.055418,7.109659,7.109659,7.110370,7.110370,7.110370,7.110370,7.110370,7.110370,0.914905,0.690072,0.697901,0.992272,0.999900,0.999900
Leucopsar_rothschildi_ott863246,CR,no_domain,no_kingdom,no_phylum,1000,6.464837,4.909290,5.014082,6.768589,7.115975,7.115995,7.116682,7.116680,7.116680,7.116681,7.116691,7.116709,0.908406,0.689829,0.704553,0.951088,0.999900,0.999900
Geotrygon_carrikeri_ott3596618,No status,no_domain,no_kingdom,no_phylum,1000,6.449852,0.068675,0.326208,4.206433,17.455004,17.455004,17.456750,17.456750,17.456750,17.456750,17.456750,17.456750,0.369476,0.003934,0.018687,0.240963,0.999900,0.999900
Podilymbus_gigas_ott3595556,No status,no_domain,no_kingdom,no_phylum,1000,6.449533,0.040630,0.308645,4.080098,17.991599,18.334470,17.661033,16.820706,16.864812,17.713796,18.328015,18.356190,0.365629,0.002248,0.017600,0.230570,0.999900,0.999900
Oceanites_gracilis_ott49103,DD,no_domain,no_kingdom,no_phylum,1000,6.446286,0.026091,0.383879,4.050969,21.334243,25.599973,17.587346,12.859972,13.061838,16.082667,25.602528,25.602697,0.367882,0.001909,0.022883,0.234866,0.999900,0.999900
Bostrychia_bocagei_ott3596733,CR,no_domain,no_kingdom,no_phylum,1000,6.433798,4.898727,4.992296,6.775790,7.122581,7.131470,7.102676,7.085624,7.086084,7.100161,7.129269,7.133950,0.905836,0.690072,0.702585,0.954586,0.999900,0.999900
Troglodytes_musculus_ott979209,No status,no_domain,no_kingdom,no_phylum,1000,6.419580,0.053851,0.354908,3.939137,17.597562,17.597562,17.599322,17.599322,17.599322,17.599322,17.599322,17.599322,0.364763,0.003060,0.020166,0.223823,0.999900,0.999900
Ninox_hantu_ott6520366,No status,no_domain,no_kingdom,no_phylum,1000,6.416449,0.030794,0.266279,4.124217,16.727107,16.727107,16.728780,16.728780,16.728780,16.728780,16.728780,16.728780,0.383558,0.001841,0.015917,0.246534,0.999900,0.999900
Grallaria_ridgelyi_ott32482,EN,no_domain,no_kingdom,no_phylum,1000,6.407283,4.363922,4.428216,6.311042,8.687993,8.767975,12.723830,12.723830,12.723830,12.723830,12.723830,12.723830,0.503566,0.342972,0.348025,0.496002,0.682813,0.689099
Coracornis_sanghirensis_ott101677,CR,no_domain,no_kingdom,no_phylum,1000,6.404657,4.728343,4.917853,6.835258,7.151277,7.165887,7.027010,6.844067,6.854033,7.035415,7.161485,7.166604,0.911418,0.689342,0.700104,0.971909,0.999900,0.999900
